i,n,b_low,b_high,b_sum,r,approx,n_calls,time_ms
8,10,20,40,293,10,3143.128779230804,110,831
9,10,20,40,293,10,2480.1236211632117,110,942
10,10,20,40,293,10,2940.633348460008,110,828
1,10,20,40,293,40,3946.171409871349,440,3392
2,10,20,40,293,40,3932.830521624281,440,3398
3,10,20,40,293,40,3617.8429067871093,440,3373
4,10,20,40,293,40,3608.6828159246384,440,3488
5,10,20,40,293,40,3901.4750949782724,440,3390
6,10,20,40,293,40,3874.415517748933,440,3390
7,10,20,40,293,40,3895.340728513112,440,3483
8,10,20,40,293,40,3886.465423395232,440,3423
9,10,20,40,293,40,3909.6535283242793,440,3396
10,10,20,40,293,40,3810.774650079708,440,3390
1,10,20,40,293,60,4016.407847989474,660,5137
2,10,20,40,293,60,3981.2692183651993,660,5236
3,10,20,40,293,60,3948.1651296587306,660,5252
4,10,20,40,293,60,4027.458012997867,660,5146
5,10,20,40,293,60,3954.0085073033306,660,5122
6,10,20,40,293,60,4010.7611555586127,660,5153
7,10,20,40,293,60,3967.595385347122,660,5121
8,10,20,40,293,60,4006.31242912725,660,5279
9,10,20,40,293,60,4001.6621896721294,660,5149
10,10,20,40,293,60,4011.956738721159,660,5138
1,10,20,40,293,80,4041.6465729439105,880,7037
2,10,20,40,293,80,4032.5214459492736,880,7032
3,10,20,40,293,80,4034.1639528976284,880,6941
4,10,20,40,293,80,3987.0703886596098,880,6998
5,10,20,40,293,80,4036.6532358722984,880,6916
6,10,20,40,293,80,4035.6395000461175,880,7005
7,10,20,40,293,80,4034.4556183821865,880,7002
8,10,20,40,293,80,4044.805158136347,880,6962
9,10,20,40,293,80,4043.122093746453,880,7022
10,10,20,40,293,80,4042.028767677831,880,6929
1,10,40,80,571,10,2586.5553997209777,110,833
2,10,40,80,571,10,3006.0817123128095,110,829
3,10,40,80,571,10,2091.1344156120063,110,835
4,10,40,80,571,10,2460.488407432805,110,829
5,10,40,80,571,10,2626.942290203798,110,832
6,10,40,80,571,10,2724.2739988722074,110,839
7,10,40,80,571,10,2051.800806126405,110,835
8,10,40,80,571,10,2979.9156222562015,110,919
9,10,40,80,571,10,2637.3155593266065,110,828
10,10,40,80,571,10,2376.813534907805,110,830
1,10,40,80,571,40,3982.698493147354,440,3410
2,10,40,80,571,40,3841.998543949363,440,3395
3,10,40,80,571,40,3948.063093621353,440,3507
4,10,40,80,571,40,3883.882034088904,440,3378
5,10,40,80,571,40,3913.0636171193632,440,3484
6,10,40,80,571,40,3972.264282205398,440,3401
7,10,40,80,571,40,3953.3023924601976,440,3383
8,10,40,80,571,40,3983.689103193536,440,3402
9,10,40,80,571,40,3849.971872405209,440,3391
10,10,40,80,571,40,3931.0710121918078,440,3389
1,10,40,80,571,60,4019.789651252509,660,5163
2,10,40,80,571,60,4014.6856028456796,660,5245
3,10,40,80,571,60,3820.1421014557654,660,5125
4,10,40,80,571,60,3999.3864810811892,660,5125
5,10,40,80,571,60,4021.242377574366,660,5160
6,10,40,80,571,60,4027.619932677243,660,5298
7,10,40,80,571,60,4005.631874570112,660,5178
8,10,40,80,571,60,4031.908109594918,660,5198
9,10,40,80,571,60,4006.303366420392,660,5427
10,10,40,80,571,60,3875.840150677895,660,5169
1,10,40,80,571,80,4040.0777938781152,880,6916
2,10,40,80,571,80,4042.171645863087,880,7049
3,10,40,80,571,80,4037.3170481969833,880,6949
4,10,40,80,571,80,4046.9822793676076,880,7028
5,10,40,80,571,80,4048.5886042002708,880,7035
6,10,40,80,571,80,3995.497724011738,880,6918
7,10,40,80,571,80,4038.658934581611,880,6954
8,10,40,80,571,80,4049.1681186385927,880,7076
9,10,40,80,571,80,4017.603124527344,880,6933
10,10,40,80,571,80,4042.8788526247504,880,7037
1,20,4,8,123,5,1872.4874200000083,105,934
2,20,4,8,123,5,1234.6072499999989,105,944
3,20,4,8,123,5,2079.0101500000133,105,1014
4,20,4,8,123,5,1386.9166600000067,105,926
5,20,4,8,123,5,1231.660319999999,105,928
6,20,4,8,123,5,1221.7778999999982,105,936
7,20,4,8,123,5,1607.474589999993,105,935
8,20,4,8,123,5,1522.108970000011,105,929
9,20,4,8,123,5,1781.9325299999978,105,938
10,20,4,8,123,5,1200.95946,105,1027
1,20,4,8,123,20,2474.5867457623517,420,3748
2,20,4,8,123,20,3619.5617403209244,420,3854
3,20,4,8,123,20,3231.248444928738,420,3764
4,20,4,8,123,20,3127.70154980704,420,3838
5,20,4,8,123,20,2387.6485330134296,420,3732
6,20,4,8,123,20,2639.9165080478133,420,3870
7,20,4,8,123,20,3090.059762007088,420,3726
8,20,4,8,123,20,3186.922747008853,420,3822
9,20,4,8,123,20,2558.209851989294,420,3739
10,20,4,8,123,20,3647.4486383991493,420,3869
1,20,4,8,123,30,4040.1397155229406,630,5775
2,20,4,8,123,30,3147.1702564506027,630,5640
3,20,4,8,123,30,3018.899968408493,630,5710
4,20,4,8,123,30,3615.6297187955956,630,5784
5,20,4,8,123,30,3885.6276501104726,630,5708
6,20,4,8,123,30,4014.131987155542,630,5741
7,20,4,8,123,30,3563.445805936747,630,5636
8,20,4,8,123,30,3590.7596925563676,630,5750
9,20,4,8,123,30,3679.425498974577,630,5735
10,20,4,8,123,30,3559.1080363627175,630,5701
1,20,4,8,123,40,4138.475381210052,840,7722
2,20,4,8,123,40,4019.3081051941876,840,7698
3,20,4,8,123,40,3682.943598615699,840,7682
4,20,4,8,123,40,3561.5865777989216,840,7621
5,20,4,8,123,40,3803.355818866339,840,7655
6,20,4,8,123,40,3879.1361402020516,840,7760
7,20,4,8,123,40,3728.5184315740325,840,7627
8,20,4,8,123,40,4039.257536841927,840,7636
9,20,4,8,123,40,4049.988657404245,840,7558
10,20,4,8,123,40,4109.185198320418,840,7736
1,20,20,40,659,10,1932.6586492836116,210,1865
2,20,20,40,659,10,2115.6389204328066,210,1871
3,20,20,40,659,10,1825.5464170288044,210,1900
4,20,20,40,659,10,2411.60359604741,210,1974
5,20,20,40,659,10,2573.9863875008077,210,1877
6,20,20,40,659,10,2086.465030751004,210,1863
7,20,20,40,659,10,1846.074220476395,210,1863
8,20,20,40,659,10,2061.2727932344096,210,1946
9,20,20,40,659,10,2521.632721965612,210,1870
10,20,20,40,659,10,2525.9603176000155,210,1869
1,20,20,40,659,40,4018.853397853623,840,7675
2,20,20,40,659,40,4150.967602110192,840,7775
3,20,20,40,659,40,3630.369001116873,840,7534
4,20,20,40,659,40,3931.9180398507706,840,7663
5,20,20,40,659,40,4250.964155557904,840,7698
6,20,20,40,659,40,4025.7841720171173,840,7624
7,20,20,40,659,40,3671.8024159562365,840,7688
8,20,20,40,659,40,4165.657882940545,840,7697
9,20,20,40,659,40,3983.099811731764,840,7670
10,20,20,40,659,40,4101.49363710323,840,7707
1,20,20,40,659,60,4158.467428101305,1260,11681
2,20,20,40,659,60,4126.3129503272185,1260,11616
3,20,20,40,659,60,4279.1650450417765,1260,11570
4,20,20,40,659,60,4248.270857190328,1260,11690
5,20,20,40,659,60,4205.054042873213,1260,11639
6,20,20,40,659,60,4241.015577902862,1260,11684
7,20,20,40,659,60,4267.318292254268,1260,11729
8,20,20,40,659,60,3770.3668229757873,1260,11651
9,20,20,40,659,60,4361.760815408453,1260,11692
10,20,20,40,659,60,4199.731445860984,1260,11627
1,20,20,40,659,80,4395.179672055074,1680,15961
2,20,20,40,659,80,4282.122574900233,1680,15653
3,20,20,40,659,80,4359.846574385533,1680,15624
4,20,20,40,659,80,4140.1850776228475,1680,15787
5,20,20,40,659,80,4415.837503307808,1680,15699
6,20,20,40,659,80,4300.735877480691,1680,15720
7,20,20,40,659,80,4280.477096404703,1680,15617
8,20,20,40,659,80,4310.403281560149,1680,15694
9,20,20,40,659,80,4371.580144753899,1680,15753
10,20,20,40,659,80,4391.42001296275,1680,15686
1,20,40,80,1169,10,2021.6118310276054,210,1871
2,20,40,80,1169,10,2534.854723538385,210,1976
3,20,40,80,1169,10,1826.7184515600084,210,1870
4,20,40,80,1169,10,2352.2948424154115,210,1878
5,20,40,80,1169,10,2230.6929503120077,210,1872
6,20,40,80,1169,10,2618.0731473096143,210,1956
7,20,40,80,1169,10,1626.4042923072077,210,1860
8,20,40,80,1169,10,2687.900085842823,210,1881
9,20,40,80,1169,10,1957.7067535279984,210,1961
10,20,40,80,1169,10,1567.2127192744028,210,1869
1,20,40,80,1169,40,4133.876562007794,840,7689
2,20,40,80,1169,40,4003.8563801867085,840,7599
3,20,40,80,1169,40,3726.028974249191,840,7668
4,20,40,80,1169,40,3930.7572705290313,840,7631
5,20,40,80,1169,40,3581.6552612754695,840,7760
6,20,40,80,1169,40,4059.365704461355,840,7607
7,20,40,80,1169,40,4040.6873308391328,840,7639
8,20,40,80,1169,40,4008.936684127988,840,7657
9,20,40,80,1169,40,4085.8287189846737,840,7717
10,20,40,80,1169,40,4166.07017011451,840,7649
1,20,40,80,1169,60,4283.606035158146,1260,11697
2,20,40,80,1169,60,4194.476890051913,1260,11559
3,20,40,80,1169,60,4255.546408085099,1260,11647
4,20,40,80,1169,60,3704.664183248401,1260,11648
5,20,40,80,1169,60,3639.555510041108,1260,11652
6,20,40,80,1169,60,4208.593285599489,1260,11691
7,20,40,80,1169,60,4281.122823706653,1260,11636
8,20,40,80,1169,60,4001.21008258022,1260,11727
9,20,40,80,1169,60,4237.119862340279,1260,11653
10,20,40,80,1169,60,4203.660107887974,1260,11584
1,20,40,80,1169,80,4353.9185701867045,1680,15793
2,20,40,80,1169,80,4275.4959942783335,1680,15743
3,20,40,80,1169,80,4325.229574939152,1680,15786
4,20,40,80,1169,80,4307.731694207982,1680,15774
5,20,40,80,1169,80,4113.890707543559,1680,15661
6,20,40,80,1169,80,4288.755416715691,1680,15718
7,20,40,80,1169,80,4289.96586573574,1680,15671
8,20,40,80,1169,80,4306.497778129761,1680,15754
9,20,40,80,1169,80,4313.84661714532,1680,15651
10,20,40,80,1169,80,4334.866047795989,1680,15714
1,50,4,8,306,10,1924.5030200000072,510,5621
2,50,4,8,306,10,1912.549975399997,510,5681
3,50,4,8,306,10,2410.3951142000096,510,5620
4,50,4,8,306,10,1411.559951080003,510,5585
5,50,4,8,306,10,1334.2873969200064,510,5572
6,50,4,8,306,10,2131.2173720000037,510,5570
7,50,4,8,306,10,2274.078776600009,510,5588
8,50,4,8,306,10,1322.7727516000004,510,5599
9,50,4,8,306,10,2553.286460028006,510,5593
10,50,4,8,306,10,2015.7680395560114,510,5684
1,50,4,8,306,20,3243.8238822623644,1020,11175
2,50,4,8,306,20,2628.635828589403,1020,11192
3,50,4,8,306,20,2996.3898475220544,1020,11151
4,50,4,8,306,20,2154.7629287780037,1020,11203
5,50,4,8,306,20,2718.3184413489353,1020,11149
6,50,4,8,306,20,2026.6315960242428,1020,11121
7,50,4,8,306,20,2950.74365410347,1020,11170
8,50,4,8,306,20,2828.3465817264037,1020,11262
9,50,4,8,306,20,2941.3123199155066,1020,11107
10,50,4,8,306,20,3176.037613835569,1020,11141
1,50,4,8,306,30,3265.6669140572803,1530,16712
2,50,4,8,306,30,3216.552756081501,1530,16834
3,50,4,8,306,30,3452.793987471311,1530,16709
4,50,4,8,306,30,3042.969298833731,1530,16789
5,50,4,8,306,30,3508.5975900710746,1530,16764
6,50,4,8,306,30,2581.556734627246,1530,16873
7,50,4,8,306,30,3261.8047753177557,1530,16728
8,50,4,8,306,30,3738.854331907768,1530,16737
9,50,4,8,306,30,2934.153550935805,1530,16863
10,50,4,8,306,30,2583.3104975535234,1530,16743
1,50,4,8,306,40,3019.8770859719634,2040,22386
2,50,4,8,306,40,3917.6941841540106,2040,22343
3,50,4,8,306,40,3700.392454965666,2040,22426
4,50,4,8,306,40,3693.881829051906,2040,22262
5,50,4,8,306,40,3035.690929653938,2040,22339
6,50,4,8,306,40,3687.7353422493206,2040,22396
7,50,4,8,306,40,3031.2394149461124,2040,22345
8,50,4,8,306,40,3365.4895438630547,2040,22439
9,50,4,8,306,40,3744.331781365706,2040,22320
10,50,4,8,306,40,3598.9838066706225,2040,22429
1,50,20,40,1433,10,1326.2662709200035,510,5561
2,50,20,40,1433,10,1524.8464060000097,510,5657
3,50,20,40,1433,10,2226.2224224640217,510,5579
4,50,20,40,1433,10,1752.2756654400066,510,5566
5,50,20,40,1433,10,1429.747798000001,510,5583
6,50,20,40,1433,10,1597.2501900000075,510,5563
7,50,20,40,1433,10,1536.206050574002,510,5563
8,50,20,40,1433,10,1967.8012874240037,510,5632
9,50,20,40,1433,10,1006.4454518480011,510,5559
10,50,20,40,1433,10,2164.768269504009,510,5566
1,50,20,40,1433,40,3274.059442017503,2040,22333
2,50,20,40,1433,40,3753.9892748863795,2040,22413
3,50,20,40,1433,40,3468.778884643709,2040,22375
4,50,20,40,1433,40,2625.5954328740595,2040,22336
5,50,20,40,1433,40,3108.701204448086,2040,22421
6,50,20,40,1433,40,3292.829524120965,2040,22440
7,50,20,40,1433,40,3665.899277000929,2040,22401
8,50,20,40,1433,40,2976.75375851884,2040,22328
9,50,20,40,1433,40,3649.6136410836157,2040,22481
10,50,20,40,1433,40,3447.786621307742,2040,22282
1,50,20,40,1433,60,3847.541328009132,3060,33754
2,50,20,40,1433,60,4287.58801457038,3060,33833
3,50,20,40,1433,60,3399.107824329835,3060,33640
4,50,20,40,1433,60,4036.3307182107005,3060,33685
5,50,20,40,1433,60,3807.7468231898247,3060,33623
6,50,20,40,1433,60,4099.879927654397,3060,33596
7,50,20,40,1433,60,4248.4029434346985,3060,33781
8,50,20,40,1433,60,3446.640281451783,3060,33784
9,50,20,40,1433,60,3873.2890070797935,3060,33755
10,50,20,40,1433,60,3961.053910520846,3060,33796
1,50,20,40,1433,80,4110.57209668933,4080,45291
2,50,20,40,1433,80,4022.3055007302673,4080,44876
3,50,20,40,1433,80,4084.404010365268,4080,45178
4,50,20,40,1433,80,3779.4035460727314,4080,45086
5,50,20,40,1433,80,4182.950117453102,4080,45126
6,50,20,40,1433,80,3757.8652233874686,4080,45173
7,50,20,40,1433,80,4337.836262305948,4080,45212
8,50,20,40,1433,80,4027.1190348842542,4080,45312
9,50,20,40,1433,80,4249.322684471713,4080,45430
10,50,20,40,1433,80,4147.733100317298,4080,45044
1,50,40,80,2939,10,1318.9987909800016,510,5651
2,50,40,80,2939,10,1902.3859278000093,510,5606
3,50,40,80,2939,10,1617.6133898920052,510,5564
4,50,40,80,2939,10,1704.9742280000064,510,5560
5,50,40,80,2939,10,2580.3757074399987,510,5541
6,50,40,80,2939,10,1079.5732116279999,510,5586
7,50,40,80,2939,10,2049.3166522600054,510,5564
8,50,40,80,2939,10,1095.7158536200018,510,5556
9,50,40,80,2939,10,1476.4665872000064,510,5646
10,50,40,80,2939,10,2318.0195626000013,510,5573
1,50,40,80,2939,40,3540.4914842930793,2040,22315
2,50,40,80,2939,40,3255.638901185421,2040,22484
3,50,40,80,2939,40,2683.9608424770363,2040,22336
4,50,40,80,2939,40,3655.7146518420373,2040,22412
5,50,40,80,2939,40,3628.399822459551,2040,22391
6,50,40,80,2939,40,3029.8031139708937,2040,22381
7,50,40,80,2939,40,3529.710604044724,2040,22385
8,50,40,80,2939,40,3450.798943948382,2040,22416
9,50,40,80,2939,40,3765.046413796757,2040,22431
10,50,40,80,2939,40,3388.0196983859737,2040,22280
1,50,40,80,2939,60,4059.4601687009635,3060,33554
2,50,40,80,2939,60,3797.60440155643,3060,33639
3,50,40,80,2939,60,4072.6116368914677,3060,33580
4,50,40,80,2939,60,3310.904386474308,3060,33601
5,50,40,80,2939,60,3600.6450405246665,3060,33908
6,50,40,80,2939,60,3806.1087754499704,3060,33669
7,50,40,80,2939,60,3720.3575123474634,3060,33620
8,50,40,80,2939,60,3402.14666489379,3060,33470
9,50,40,80,2939,60,3599.2706567715677,3060,33649
10,50,40,80,2939,60,3891.125553474511,3060,33641
1,50,40,80,2939,80,4012.3806384729946,4080,45237
2,50,40,80,2939,80,2925.5032908275966,4080,45051
3,50,40,80,2939,80,4172.991319800668,4080,45363
4,50,40,80,2939,80,4382.886169220204,4080,45183
5,50,40,80,2939,80,3896.436122191465,4080,45106
6,50,40,80,2939,80,4124.027583745739,4080,45149
7,50,40,80,2939,80,3878.83173429893,4080,45156
8,50,40,80,2939,80,4069.339424806067,4080,45476
9,50,40,80,2939,80,4217.315073324251,4080,44937
10,50,40,80,2939,80,4429.724335646982,4080,45218
